Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2009-07-29 13:21:22.205,2009-07-29 14:33:02.205
LC2,2009-07-29 14:41:40.205,2009-07-30 13:12:03.711
LC2a,2009-07-29 14:42:10.205,2009-07-30 10:15:46.711
LC2b,2009-07-30 10:19:22.711,2009-07-30 13:08:33.711
LC3,2009-07-30 13:12:03.711,2009-07-30 17:05:43.711
LC3a,2009-07-30 13:13:43.711,2009-07-30 17:04:03.711
