Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2009-05-28 13:39:41.187,2009-05-28 14:38:01.187
LC2,2009-05-28 15:18:28.187,2009-05-29 11:09:58.125
LC2a,2009-05-28 15:24:18.187,2009-05-28 17:09:18.187
LC2b,2009-05-29 08:56:51.125,2009-05-29 11:08:18.125
LC3,2009-05-29 11:09:58.125,2009-06-01 11:05:08.906
LC3a,2009-05-29 11:11:58.125,2009-05-29 15:01:01.125
LC3b,2009-05-29 15:04:21.125,2009-06-01 11:03:28.906
