Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2009-07-16 15:17:18.409,2009-07-16 15:47:18.409
LC2,2009-07-16 15:54:35.409,2009-07-17 13:12:33.551
LC2a,2009-07-16 15:57:55.409,2009-07-17 10:25:42.551
LC2b,2009-07-17 10:30:28.551,2009-07-17 13:05:03.551
LC3,2009-07-17 13:12:33.551,2009-07-18 11:57:10.739
LC3a,2009-07-17 13:12:33.551,2009-07-18 08:15:18.739
LC3b,2009-07-18 08:19:08.739,2009-07-18 11:49:08.739
