Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2008-07-29 15:11:24.531,2008-07-30 18:29:30.197
LC2,2008-07-30 19:03:18.913,2008-07-30 20:41:18.913
LC2a,2008-07-30 19:03:58.913,2008-07-30 19:56:18.913
LC2b,2008-07-30 19:57:38.913,2008-07-30 20:34:18.913
