Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2009-06-29 09:55:30.094,2009-06-29 10:57:10.094
LC2,2009-06-29 11:12:52.094,2009-06-30 11:20:35.241
LC2a,2009-06-29 11:16:12.094,2009-06-29 13:49:39.094
LC2b,2009-06-29 13:53:29.094,2009-06-30 11:15:35.241
LC3,2009-06-30 11:20:35.241,2009-07-01 12:33:47.241
LC3a,2009-06-30 11:20:35.241,2009-06-30 14:51:57.241
LC3b,2009-06-30 14:55:47.241,2009-07-01 12:20:54.241
