Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2009-05-18 16:47:47.015,2009-05-18 16:58:57.015
LC2,2009-05-19 10:15:06.954,2009-05-19 15:26:15.954
LC2a,2009-05-19 10:42:31.954,2009-05-19 12:17:51.954
LC2b,2009-05-19 12:19:31.954,2009-05-19 15:26:15.954
LC3,2009-05-19 15:26:15.954,2009-05-20 15:51:37.188
LC3a,2009-05-19 15:34:17.954,2009-05-20 11:05:56.188
LC3b,2009-05-20 11:10:34.188,2009-05-20 15:51:37.188
