Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2008-10-30 15:13:01.356,2008-10-30 16:39:21.356
LC2,2008-10-31 12:07:31.001,2008-10-31 14:47:22.001
LC2a,2008-10-31 12:22:31.001,2008-10-31 13:22:21.001
LC2b,2008-10-31 13:34:02.001,2008-10-31 14:47:22.001
LC3,2008-10-31 15:15:40.001,2008-11-04 14:13:31.175
LC3a,2008-10-31 15:21:20.001,2008-11-03 11:09:12.584
LC3b,2008-11-03 11:20:26.584,2008-11-03 14:39:35.584
LC3c,2008-11-03 14:44:25.584,2008-11-04 14:03:18.175
