Load_Case,Start_Time_Stamp,End_Time_Stamp,Axial_Load
LC1,2008-08-05 15:59:30.710,2008-08-06 10:07:47.641
LC2,2008-08-06 11:33:40.641,2008-08-06 16:27:50.641
LC2a,2008-08-06 11:44:30.641,2008-08-06 13:26:00.641
LC2b,2008-08-06 13:28:20.641,2008-08-06 14:42:00.641
LC2c,2008-08-06 14:45:00.641,2008-08-06 16:25:30.641
LC3,2008-08-07 08:51:40.965,2008-08-07 13:11:40.288
LC3a,2008-08-07 08:56:50.965,2008-08-07 10:36:50.965
LC3b,2008-08-07 11:02:10.288,2008-08-07 13:11:40.288
